rgn_id,stock_id_taxonkey,year,mean_catch
1,Scorpaenidae-77_400264,2004,42.1411912903226
1,Serranidae-77_400289,2004,0.0624480555555556
1,Carangidae-77_400314,2004,1.5875e-5
1,Lutjanidae-77_400323,2004,15.0162297222222
1,Gerreidae-77_400326,2004,3.57943376344086
1,Haemulidae-77_400327,2004,0.229493611111111
1,Lethrinidae-77_400328,2004,0.787552142857143
1,Sparidae-77_400330,2004,2.872063125
1,Sciaenidae-77_400331,2004,0.628899166666667
1,Mullidae-77_400332,2004,0.111423041474654
1,Mugilidae-77_400359,2004,29.0462188888889
1,Scaridae-77_400364,2004,0.642493571428571
1,Acanthuridae-77_400412,2004,0.197956866359447
1,Trichiuridae-77_400415,2004,1.89440588684375
1,Istiophoridae-77_400419,2004,10.8836657777778
1,Stromateidae-77_400425,2004,0.977751182795699
1,Bothidae-77_400439,2004,2.54002993548387e-5
1,Balistidae-77_400445,2004,0.505482777777778
1,Lithodidae-77_490036,2004,0.021171875
1,Crangonidae-77_490044,2004,0.444934210526316
1,Mytilidae-77_490054,2004,2.14918888888889
1,Veneridae-77_490060,2004,1.37312694444444
1,Brachyura-77_490097,2004,5.17197666666667
1,Mustelus-77_500348,2004,1.2068e-4
1,Lutjanus-77_500357,2004,2.58229722222222
1,Epinephelus-77_500366,2004,3.16750083333333
1,Sphyraena-77_500372,2004,1.31513443875
1,Caranx-77_500467,2004,5.84748972222222
1,Kyphosus-77_500477,2004,0.229523571428571
1,Centropomus-77_500504,2004,0.154346944444444
1,Trachinotus-77_500598,2004,0.115004722222222
1,Isurus-77_500638,2004,1.43335642857143
1,Alopias-77_500639,2004,0.603044285714286
1,Sphyrna-77_500693,2004,0.0724714285714286
1,Micropogonias-77_501327,2004,0.767402777777778
1,Thunnus-77_501905,2004,0.00137543995238095
1,Decapterus-77_502102,2004,0.668432350230415
1,Cynoscion-77_502794,2004,2.3e-4
1,Crassostrea-77_590014,2004,2.20174583333333
1,Haliotis-77_590046,2004,3.54463666666667
1,Strombus-77_590051,2004,1.30447611111111
1,Panulirus-77_590083,2004,8.797995
1,Penaeus-77_590096,2004,8.10371388888889
1,Coryphaena_hippurus-77_600006,2004,8.67613183666667
1,Istiophorus_platypterus-77_600077,2004,1.95381327616667
1,Aprion_virescens-77_600084,2004,1.62445
1,Acanthocybium_solandri-77_600089,2004,1.81051981566667
1,Euthynnus_lineatus-77_600098,2004,0.752160083861111
1,Katsuwonus_pelamis-77_600107,2004,1198.04997222222
1,Scomber_japonicus-77_600117,2004,228.262093861111
1,Squalus_acanthias-77_600139,2004,42.0840123529412
1,Thunnus_alalunga-77_600142,2004,134.478301944444
1,Thunnus_albacares-77_600143,2004,473.610460833333
1,Thunnus_obesus-77_600146,2004,139.891123333333
1,Makaira_indica-77_600217,2004,0.249837795111111
1,Makaira_mazara-77_600218,2004,5.27558670066667
1,Tetrapturus_audax-77_600223,2004,12.2209567191944
1,Xiphias_gladius-77_600226,2004,38.7741381111111
1,Joturus_pichardi-77_600338,2004,0.090273185416666707
1,Seriola_lalandi-77_600382,2004,0.297914166666667
1,Selar_crumenophthalmus-77_600387,2004,2.33357825806452
